,crawled_at,category,begin,num_agree,petition_idx,status,title,content,label,whattopic
2814,2021-12-19 15:03,보건복지,2021-08-27,1072,600884,청원종료,"출장중 해외에가서 백신 접종받은 사람은, 모자란 백신 수급에 기여한 대한민국 국민입니다. 동등한 권리를 주세요",저 해외 왕래 사업 기업 입니다 코로나 해외 출장 어려움 상황 월 일 미국 댈러스 출장 중 얀센 백신 접종 질병 관리 본부 안내 월 일 보건소 방문 백신 접종 완료 전산 등록 진행 제출 서류 영문 인터넷 예약 증명 접종 완료 증명서 신분증 보건소 터 앱 안내 앱 설치 현재 앱 접종 사실 메세 완료 사실 보건소 문의 해외 백신 접종 접종 완료 증명서 문서 교부 앱 접종 사실 확인 불가 백신 접종 완료 등록 관계 월 접종 순서 저 백신 접종 예약 자체 불가 상태 보건소 등록 취소 요구 등록 취소 불가 저 시행 백신 접종 완료 수 각종 혜택 인 이상 집합 금지 제외 인원 해외 여행 격리 면제 등등 제외 불공정 평등 등 부당 처우 해외 국가 백신 접종 격리 면제 격리 기간 단축 등 혜택 수 사업 상황 저 질병 관리 본부 안내 관할 보건소 전산 등록 처우 것 증빙 혜택 수 보건소 등록 권고 접종 등록 것 해외 접종 사실 수 등록 권고 전산 등록 백 신접 종 납득 국민신문고 월 일 해결 질병관리본부 요청 달 오늘 답변 설명 국민신문고 최대 일 이내 답변 데 말 해외 백신 접종 검증 방법 방법 증명서 발급 검증 전산 등록 백신 주사 것 부스터 샷 인정 백신 수 접종 증명서 코로나 백신 접종 완료 혜택 수 시 부탁 해외 접종 완료 사람 검증 방법 마련 전 전산 등록 권고 등록,20,7
2815,2021-12-19 15:03,보건복지,2021-08-27,2616,600887,청원종료,아버지께서 아스트라제네카 1차 접종 후 사망하셨습니다.,올해 한국 나이 세 월 일 아스트라 제 카 차 접종 월 일 심정지 사망 부검 월 일 진행 월 일 결과 사인 백신 관련 가능 결과 평소 죽상 경화증 가능 심장 혈관 정도 소견 백신 투여 사망 유인 작용 가능 배제 수 생각 이 소견 심장 혈관 기저 질환 거 백신 심장병 발견 치료 후 가족 년 년 발견 수 백신 후 백신 부작용 것 고민 아빠 것 삶 의지 곳 병원 검사 치료 분 기 백신 기저 질환 분 때 악영향 상황 백신 것 건지 아버지 사람 이해 수 백신 사망 인과 수 전문가 존재 건지 저희 가족 질병관리본부 인과 관계 여부 판단 중 결과 달 후 연속 결과 예상 화 이 제기 신청 사방 아빠 부재 인정 것 지옥 상처 것 정부 백신 관련 사망 시 보상 약속 보상 것 절차 기한 보상 저희 엄마 가족 하루 건강 금전 보상 해결 수 부분 백신 나이 분 혈관 검사 후 가이드라인 필요 생각 생명 백신 접종 완료 때문 접종 기저 질환 관리 체 저희 아빠 악영향 사망 수 생각 청원 글 고민 인과 관계 여부 후 생각 하루하루 고통 오늘 백신 관련 사망 분 기사 이상 수 저 청원 수 것 생각 희망 청원 백신 사망 피해 보상 연세 분 접종 시 가이드라인 글 분 접종 내 몸 상태 마음,20,5
2816,2021-12-19 15:03,보건복지,2021-08-27,4157,600893,청원종료,저희 아버지의 억울한 죽음을 규명하는 것을 도와주십시오,저 코로나 백신 아스트라 제 카 차 접종 이후 사망 대 가장 장남 저 동생 부모 가정 하나 뿐 부모 아버지 저희 곁 저희 아버지 월 일 잔여 백신 신청 아스트라 제 카 접종 평소 감기 아버지 접종 일 날 월 일 아버지 이상 반응 표출 시작 통 반복 구토 안면 마비 혀 마비 감각 저하 발생 거동 것 불편 월 일 회사 근처 병원 촬영 혈액 검사 이후 증상 얘기 대학 병원 권유 진료 예약 진료 예약 시간 관계 월 일 진료 수 날 일 간 입원 치료 진료 내용 상세 불명 뇌 병증 병명 진단 치료 여기 제 의문 점 가지 아스트라 제네 카라 백신 대표 부작용 혈소판 감소 혈전증 것 모두 사실 이 검색 혈소판 감소 혈전증 접종 이후 일 주 사이 발생 것 전문 지식 의사 이 리 대학 병원 진료 기간 동안 저희 아버지 혈전증 관련 치료 약 처방 하나 이것 제 차 의문 이유 저희 아버지 퇴원 이후 월 일 번 내원 치료 약 처방 후 월 일 집 사망 병원 때 정확 치료 불상사 발생 것 생각 아버지 것 상 뇌 혈전 것 판독 것 평소 건강 사람 아스트라 제 카 백신 상기 증상 병원 때 차 이 의심 그것 토대 진료 생각 전문 지식 사람 의학 지식 다년간 축적 전문가 사람 이 판단 통탄 평소 건강 사람 백신 접종 이후 사망 사례 계속 증가 누가 마음 백신 접종 백신 부작용 확률 정부 정책 간과 생각 누가 우리 나라 의료 체계 신뢰 신뢰 개인 사이 중요 그것 국민 영향 정부 정책 그것 최우선 생각 나 생각 존경 문재 대통령 저 고등학교 학년 저희 동생 사랑 아버지 국과수 부검이 저희 아버지 규명 이 사례 사람 부탁 저 가족 납득 만 결과,20,5
2817,2021-12-19 15:03,보건복지,2021-08-30,1119,600898,청원종료,"코로나 접종 이후 백혈병진단, 인과성 신고조차 불가능합니다.",국가 백신 접종 계획 접종 건강 국민 이상 증세 인과성 조사 것 생각 저희 아버지 년 월 일 차 접종 이틀 뒤 이상 증세 급성 골수 백혈병 진단 치료 저희 가족 인과성 조사 백혈병 최초 진단 병원 응급실 담당 의사 신고 요청 하려 인과성 진단 말 되풀이 진단 응급실 담당 의사 성함 병원 존재 의사 성함 연락 회피 치료 시작 병원 백신 백혈병 인과성 얘기 언성 화 저 이성 합리 사람 저 해당 분야 전문가 백신 접종 아버지 백혈병 단언 이 병원 병원 담당 분 마찬가지 백혈병 전문의 백신 전문가 성립 제 백신 백혈병 인과 관계 단언 수 의사 인과관계 단언 수 진단 결과 인과성 인과 것 것 일 담당 의사 이름 거짓 진단 의사 접수 가능 시스템 의사 시간 인과성 단언 인과 질문 말 얘기 말 이유 무엇 저 사례 분 수십 수백 명 걸로 월 일 정은경 질병 관리 청장 말씀 내용 기억 청장 말씀 대로 바람 감사,20,5
2818,2021-12-19 15:03,보건복지,2021-08-30,233,600901,청원종료,제 다리를 찾아주세요,저 급성 림프구 백혈병 년 동안 병 번 항암 번 이식 실패 번 항암 후 다리 암세포 척수 다리 조치 약 시간 통증 발 백혈병 환자 최후 병원 의사 손 땐 상태 지경 때 치료 효과 몸 병원 교수 데 건강 다리 하루 아침 마비 아무것 처지 백혈병 환자 암세포 현상 년 동안 병원 사분 뭘 우리 나라 병원 혈액 암 병원 사람 암세포 탓 부작용 중 하나 말 건지요 제 다리,20,1
2819,2021-12-19 15:03,보건복지,2021-08-30,205,600903,청원종료,사회적거리두기를 하려면 국민 최대 사용장소인 출퇴근 지옥철과 지옥버스부터 운행을 멈추든지 승차 정원과 시간단축을 하세요,코 비드 바이러스 그 변종 델 바이러 스로 국민 고통 병 국민 고통 것 방역 명제 위선 사회 거리 두기 정책 때문 고통 하루 이틀 년 반 동안 만 국민 행동 사회 활동 여 활동 경제 활동 제약 사회 거리 말 과거 군사 정권 통금 규제 가혹 필요 정책 아침 출근 저녁 퇴근 시간 지하철 각종 대중교통 이용 국민 사회 거리 두기 대상 아침 지옥 철 마스크 공기 정화 환기 곳 사람 콩나물 시루 숨 마스크 입 위 뿐 이곳 방역 사각지대 어디 방역 사각 지역 장사 눈물 오늘 푼 애 학비 월세 수 기대 새벽 장사 건 전기세 수도세 고지서 전화 대출 상환 독촉 가슴 뿐 장사 시 명 손님 양해 정부 사회 거리 두기 정책 사람 정책 무엇 식당 커피숍 음식물 사람 집 대중교통 이용 확진 동선 방문자 데 장소 출입자 콩나물시루 대중교통 체크 환기 대중교통 이용 코로나 무균 지역 사회 거리 두기 당장 대중교통 거리 상시 방 역원 배치 시 이후 승차 인원 반 시 이후 운행 금지 적용 중대 본이 강조 사회 거리 두기 중요 한국 사람 대중교통 사회 거리 두기 먼저 분 이청원 동참,20,9
2820,2021-12-19 15:03,보건복지,2021-08-30,202,600906,청원종료,다자녀 국가장학금 소득분위 해제해주세요. 불공정합니다.,안녕 저 자녀 가구 올해 대학 입학 학생 국가 장학금 제도 다자녀 장학금 쪽 문제점 것 글 작성 저 국립대 학교 생활 중 친구 인 가구 분위 전액 장학금 말 인 가구 분위 푼 지원 감정 것 느낌 애 게 죄 자녀 국가 장학금 소득 분위 분위 장학금 수 소득 분위 인 가구 인 인 인 가구 이해 가능 자녀 가구 부모 맞벌이 필수 돈 가구 누가 형태 국가 장학금 제도 이건 제도 개선 필요 생각 감사,20,3
2821,2021-12-19 15:03,보건복지,2021-08-30,9787,600915,청원종료,건강한 30대 중반 태권도 관장 저희 형이 얀센 백신 접종후 급성골수성백혈병 진단을 받았습니다.,사람 애통 수 저희 형 감기 번 적 태권 관장 사람 얀센 백신 이후 급 골수 백혈병 진단 글 이상 피해자 저희 형 초등 학교 때 평생 태권도 태권 도장 가정 형수님 돌 조카 행복 가장 자부심 태권 도장 운영 도장 아이 가정 형 직업 아이 직업 만큼 코 나 백신 저희 형 예비군 얀센 백신 수 연락 때 누구 접종 일 접종 후 몸 상태 보건소 이 신청 제기 처음 피로감 때문 형 생각 병원 수치 대학 병원 검사 진단 대학 병원 골수 검사 전 백혈병 가판 단 골수 검사 결과 혈소판 감소 급성 골수 백혈병 병원 진단 검증 백신 부작용 저희 가족 저희 형 줄 상상 백신 때 텐데 지금 하나 조카 얼굴 것 정도 체력 지옥 투병 생활 그걸 가족 지옥 저희 부모 아들 슬픔 아빠 아빠 아빠 조카 때 마다 가슴 평소 조금 지병 준비 평생 운동 건강 형 현실 인정 형 저 이야기 걸 저 기운 무엇 힘 건 예전 태권 도장 아이 조카 공 수 생각 이야기 반복 생각 청원 생각 저희 형 건 인정 백신 생업 가족 걸까요 저희 분 백신 급성 백혈병 진단 질병 진단 글 사례 정부 백신 관련 부작용 피해자 가족 보상 대책 수,20,5
2822,2021-12-19 15:03,보건복지,2021-08-30,604,600919,청원종료,다자녀 국가장학금 의의 신청합니다.,초 중 대학생 자녀 여섯 엄마 다자녀 국가 키 슬로건 때 사람 반응 국가 대학 나 하나 걸 일 다자녀 가정 셋째 자녀 이상 대학 등록금 전액 지원 뉴스 사람 말 미래 세대 정책 감사 나라 중위 소득 값 기준 종류 복지 혜택 년 인 가족 기준 중위 소득 기준 값 원 생계 급여 의료 급여 교육 급여 재난 지원금 등 것 측정 때 기준 값 가족 수 차등 국가 장학금 인 인 인 인 이상 가족 수 소득 분위 분위 분위 안 국가 장학금 분위 소득 기준 값 원 기준 우리 인 가족 기준 우리 가족 기준 만약 국가 장학금 혜택 원 천방 치축 예상 사고 병원 신세 일 배 아이 건강 보험료 배 변두리 집 반면 소비 철저 절약 몸 게 이상 소득 조사 때 부 대학생 본인 만 부 모 소득 나머지 가족 모두 것 소득 포함 가족 수 건가요 기대 국가 장학금 소득 셋째 자녀 이후 전액 지원 것 감생 신 바라지 사람 특혜 공정 수 정책 기준 소득 분위 자녀 분위 공정 자녀 가정 관심 분 감사 자녀 가정 아이 소수 가정 아이 상대 물질 혜택 배려 자세 가정 아이 사회 영향력 것 관심,20,3
2823,2021-12-19 15:03,보건복지,2021-08-30,1538,600921,청원종료,근이영양증(근육병) 치료제 수입 촉구,안녕 수고 저 대학교 재학 중 살 학생 저 때 듀 센 이 영 양증 이 영 양증 온몸 근육 병 진행 호흡 인공호흡기 도움 숨 것 난치병 치료제 스테로이드 복용 호흡 재활 지금 상태 유지 수 밖 저 휴학 중 축구 전 축구 기자 저 병 제 꿈 무산 저 근 양증 저 형 최근 세상 형 치료제 도움 세상 심정 저 이 영 양증 고통 사람 치료제 도움 지금 삶 수 것 미국 이 영 양증 치료제 엑손 디스 상용 치료제 근육 유지 디 스트로 핀 유도 치료제 엑손 디스 치료제 뿐 치료제 상용 임상 실험 중 결손 유전자 치료제 완전 치료제 증상 완화 상태 유지 수 치료제 국내 수입 조 차 현실 심정 이상 희망 고문 희망 엑손 디스 치료제 국내 수입 부탁 이 영 양증 고통 사람 도움 필요 실정 치료제 현실 여러분 관심 적극 동참 필요 감사,20,6
2824,2021-12-19 15:04,보건복지,2021-08-30,705,600931,청원종료,요양병원이 환자에게 가하는 폭압을 멈추게 해주세요!,안녕 저 년 발병 이후 분당 서울대 대학 병원 뇌졸중 뇌전증 언어 장애 실어증 인지 장애 시각 장애 시신경염 혈압 통 등 진단 복합 질병 중증 환자 저희 어머니 간병 딸 어머니 년 병상 채 병증 요양 병원 전전 환자 복합 통증 증후군 상상 초월 통증 잠 혈압 최근 정상 혈압 차례 측정 상황 근본 원인 어머니 복합 질병 입원 중 요양 병원 환자 처우 관리 문제 병 회복 악화 생각 첫째 요양 병원 환자 필수 요소 처 방약 일 동안 공급 점 그 하루 여회 소변 안정 병실 생활 약 공급 요구 묵살 병원 상대 환자 기본 을 제공 싸움 병원 측 병원 사 정상 이유 일 저녁 약 공급 가지 약 대부분 대학 병원 처방전 약 자기 임의 처방 일명 복제 약 약 공급 환자 대학 병원 처방 약 경우 자기 부담금 감수 약국 개인 구입 복용 입장 악용 병원 사정 이유 말 뿐 구체 이유 설명 요양 병원 조제 약 환자 개인 구입 요양 병원 전원 요구 저희 어머니 입원 치료 위험 수 상태 때문 겨자 대학 병원 처방전 약 요양 병원 일방 공급 약 수 때 당시 경기 ㄴ 시 보건소 전화 중재 요청 공급 적 병원 측 주장 수용 담당 주무관 전화 병원 잘못 통보 복제 약 부분 불법 보건소 관여 사항 호소 부분 개인 신문고 글 답변 끝 일 간 입원 치료 둘째 식사 위생 저희 어머니 병원 신생 병원 입원 생활 수 기대 식당 위생 관리 그간 수십 차례 위생 식사 제공 시정 요구 시정 요구 후 머리카락 이전 식사 밥 찌꺼기 밥 뚜껑 밥풀 숱 가락 반복 제공 등 영양사 식사 품질 이전 위생 차례 이야기 문제 반복 인지 부족 와상 환자 경우 문제 제기 수 가족 간병 경우 위생 노출 식사 수 밖 환경 마지막 병원 부당 퇴원 결정 병원 측 환자 관리 감독 체계 문제 최근 병원 측 일방 퇴원 결정 통보 이유 환자 간 소동 당사자 퇴원 조치 것 소동 배우자 가정 세 남자 환자 세 여자 환자 도 행동 때문 일 편의 이하 세 남자 환자 씨 세 여자 환자 씨 환자 문제 층 암 환자 포함 환자 그 행동 둘 이 부부 둘 관계 계속 꼬리 소요 환자 설왕설래 질문 어머니 병실 옆 침상 사용 세 환자 생과 사 암 환자 운동 옥상 둘 운동 목적 것 불편 모양 자제 환자 환자 배려 언어 장애 저희 어머니 용지 장 말 그 행동 변화 재활 치료실 환자 치료 시간 문제 의식 환자 치료 시간 환자 환자 둘 이 이야기 등 대부분 환자 불편 상황 이 병원 관계자 누구 그 행동 제지 때문 저희 어머니 치료 실장 치료 시간 치료사 환자 둘 만 시간 환자 자기 치료 시간 치료실 출입 것 요청 저희 어머니 요구 이전 암 환자 둘 문제 병원 측 교정 것 요구 병원 책임자 환자 여자 환자 입원 월 일 지금 병원 옥상 치료실 치료사 휴게 공간 환자 스트레칭 우리 남녀 관계 이유 계속 사람 불쾌감 관계 의심 만 행동 지속 부부 스킨 자제 말 엄마 스킨 쉽 게 주사 부분 말 안정 필요 환자 앞 조심 요구 환자 요구 날 저희 병실 앞 환자 모습 저녁 시 병실 문 앞 생각 차 환자 불 치료실 구석 것 간호부 둘 치료실 구석 방 수 쪽지 간호부 즉답 나중 사람 신경 답변 뿐 간호사 둘 입장 대변 둘 사이 문제 제기 것 실례 저희 어머니 사람 취급 일요일 일 오전 시 분경 어머니 치료실 이동 중 때 환자 야이 나이 것 말 것 말 등 말 어머니 위협 말 어머니 소리 이 치료실 각자 운동 환자 보호자 환자 행동 제지 제 환자 저희 어머니 병 ㅅ 욕 병 ㅅ 욕 답 말 게 등등 욕설 시작 하체 채 하체 휠체어 저희 어머니 얼굴 환자 얼굴 눈 위협 어머니 얼굴 환자 얼굴 사이 가량 사이 상황 차 위협 때 옆 저 간병인 환자 환자 저 듯이 아저씨 어깨 이유 자신 폭행 남자 환자 저희 상태 일 아침 병원장 남자 환자 어머니 위협 병 ㅅ 사람 앞 모욕 것 사과 요청 원장 말 환자 분 둘 퇴원 요구 것 사과 사과 어머니 나 그 퇴원 요구 적 그 과거 입원 시 스트레칭 사이고 연인 저희 어머니 환자 퇴원 탄원 병원 측 그 이번 일 책임 수 답변 어머니 탄원 그 퇴원 요구 생각 요구 적 사태 누군가 부정 언급 적 문제 이번 이슈 전 환자 사이 이야기 대부분 환자 불편 것 사실 여자 환자 자기 고통 치유 아이 양육 수 일 환자 문자 내용 전부 소란 후 국장 저희 사건 당사자 환자 환자 저희 어머니 퇴원 조치 통보 월 일 퇴원 일 주일 밖 시간 전원 부족 시간 시간 요구 요즘 병원 코로나 때문 병상 일주일 답변 오늘 최선 전원 병원 월 일 경우 길 바닥 수 전원 병원 때 여유 계속 호소 답변 보호자 전원 병원 의지 것 월 일 퇴원 것 퇴원 사유 병원 환자 위협 어머니 병세 악화 것 병원 퇴원 중 퇴원 결정 빌미 제공 당사자 두둔 병원 국장 말 따님 환자 데 환자 편마비 환자 환자 손 폭행 어머니 자극 어머니 국장 일 건가요 위 언급 남자 눈 어머니 위협 손 어머니 남자 저 위협 방어 것 국장 당사자 저 확인 전 환자 입장 이야기 병원 책임자 대처 화 문제 근원 환자 두둔 병원 원장 말 둘 이 연인 관계 여자 환자 아이 둘 가정주부 남자 환자 세 가장 병원 공공 장소 환자 환자 연인 관계 논점 대상 수 때문 환자 편감 자신 원 대로 행동 것 요양 병원 요양 치료 동시 곳 환자 환자 사이 연인 사이 로 해명 것 둘 행동 환자 심리 부담감 감정 고려 둘 행동 수 병원 측 조치 것 생각 요양 병원 만성 질환 환자 곳 장기 입원 치료 곳 치료 암 경우 예후 두려움 수 환자 공동 생활 공간 병원 책임자 환자 치료 집중 수 환경 조성 책임 환자 환경 안 치료 권리 것 생각 문제 본질 그 연인 사이 논점 치료 요양 병원 특성 환자 행동 수 병원 지도 환자 안녕 도모 일 원장 어머니 둘 치료실 구석 것 간호부 제제 요청 것 환자 분 둘 성관계 것 염려 것 병원장 말 아연실색 원장 마인드 태도 절망 며칠 밥 식은땀 명 환자 입원 치료 요양 병원 다수 환자 안녕 심신 안정 이상 행동 감지 제제 권고 환자 치료 집중 수 관리 의무 곳 요양 병원 생각 차 암 환자 격앙 어머니 환자 앞 둘 문제 제기 병원 측 교정 권고 국장 환자 편안 병원 생활 독려 것 환자 환자 이야기 통 계속 환자 불편 소리 것 어머니 환자 병원 안 조심 설득 상황 이곳 요양 병원 남녀 환자 둘 문제 방법 해결 몸 글자 편안 병원 생활 권유 어머니 남자 환자 공격 이유 런지 국장 그것 경찰서 말 내용 퇴원 국장 말씀 명 환자 동시 퇴원 조건 환자 포함 환자 언급 환자 산재 환자 퇴원 절차 시간 필요 어머니 일 퇴원 말 하루 이틀 사이 말 국장 입장 이해 저희 전원 상황 것 마찬가지 환자 예외 입장 것 수록 앞 뒤 병원 측 태도 혼란 환자 분쟁 이유 환자 설득 환자 생명 기본 침해 부당 행위 것 보건소 문제 제기 병원 국장 사람 이번 사건 사건 개입 감정 대응 결과 가해자 환자 대변인 행동 환자 저희 어머니 어머니 병원 측 강제 퇴원 요구 지와 어머니 말 게 수차례 반복 어머니 인격 살해 가해자 산재 환자 퇴원 어머니 가해자 소리 퇴원 것 퇴원 요구 행정 당국 시일 안 사태 진실 파악 방법 환자 고통 속 병원 철저 조사 환자 이상 문제 고통 치료 전념 수 게시물 일부 내용 국민 청원 요건 위배 관리자 수정,20,2
2825,2021-12-19 15:04,보건복지,2021-08-30,758,600934,청원종료,"국산 mRNA 코로나19 백신개발 업체 "" *** ""의  1/2상 임상승인을 빨리 내 주세요!",세계 코로나 바이러스 혼란 가운데 우리 나라 세계 집단 면역 코로나 백신 예방 접종 코로나 백산 부족 백신 확보 사활 가운데 나라 전체 입장 백신 확보 일부 세계 코로나 백신 업체 백신 확보 굴종 대우 일정 계약 공급 물량 임의 정정 경우 백신 확보 사활 백 신주 확보 코로나 바이러스 앞 코로나 변종 바이러스 수 예측 수 변종 바이러스 대응 국민 생명 국산 백신 개발 기술 확보 변이 바이러스 대응 진보 기술 개발 능력 발전 수 최근 식품 약 품안 전처 백신 기술 보유 화이자 진보 전달 체로 양이온 리포 좀 이용 낙필 라시스 반응 것 예상 도 상온 보관 가능 벤처 기업 코로나 상 임상 승인 국민 사람 요청 바 올해 월 일 처음 신청 개월 현재 국산 코로나 백신 상 임상 승인 결정 요청 백 신주 확보 백신 구매 국부 유출 수 개발 백신 특성 상온 보관 개발 상국 공급 원활 수 것 기업 벤처 기업 코로나 백신 치료제 개발 적용 회피 것 前 임상 제출 월 일 全體 추가 제출 월 일 기관장 확인 추가 제출 월 일 것 대상포진 백신 상 완료 경험 벤처 기업 코로나 백신 치료제 개발 정부 적용 국내 벤처 기업 수 수 옥 게시물 일부 내용 국민 청원 요건 위배 관리자 수정,20,8
2826,2021-12-19 15:04,보건복지,2021-08-30,2341,600941,청원종료,코로나 백신 부작용에 대한 연구로 치료법을 개발해 주세요,제 딸아이 수험 월 일 차 화이자 백신 백신 전 건강 아이 이후 일 만 구토 첨 장염 줄 치료 움 월 일 고열 이 오 이 일 주일 가량 지속 응급실 내과 방문 열 치료 화이자 백신 부작용 걱정 혈액 심장 폐 검사 이상 이후 열 백신 후 지금 주 미열 가슴 답답증 호흡 곤란 근무 기력 대학 병원 심장 폐 감염 내과 진료 이상 답변 인 딸아이 부작용 국민 병원 이상 치료 당사자 고통 현실 인 딸아이 장애 이상 반응 후 상황 발생 것 걱정 불안 잠 정부 화이자 백신 원인 백신 사람 작용 수 항체 부작용 초래 수 것 백신 때 항체 다행 부작용 것 개인 운 뿐 지금 상황 저 분노 부작용 국민 부작용 인지 백신 게 판단 선택 것 생각 언론 지금 백신 발열 심근염 심낭염 수 병원 치료 적극 딸 이 백신 원인 수 가슴 답답증 호흡 곤란 온몸 힘 딸아이 뿐 국민 증상 고통 현실 병원 원인 치료 백신 후 부작용 초래 것 불안 초조 걱정 이 정부 코로나 치료 부작용 연구 치료법 개발 부작용 저희 뿐 누구 수 부작용 누가 해당 아무 예측 수 부작용 시간 치료 수 게 정부 코로나 바이러스 치료 백신 부작용 치료법 연구 개발 백신 부작용 고통 국민 건강 예전 일상 수,20,5
2827,2021-12-19 15:04,보건복지,2021-08-30,33907,600943,청원종료,"<만24세 초등교사, 화이자 1차 접종 후 사경을 헤매고 있습니다. 저희 오빠 좀 도와주세요.>",안녕 저 월 일 밤 시 엄마 오빠 백신 부작용 간 소장 지도 전화 통 지방 초등 학교 근무 저희 오빠 교사 신분 백신 접종 권장 오빠 차 레이노 손 끝 쪽 혈관 연축 기무라 병 귀 주위 염증 질환 기저 질환 헬스 술 담배 일상 생활 문제 만큼 건강 화이자 백신 차 전 질환 담당 의사 분 것 월 일 화이자 차 접종 일 정도 듯 월 일 소화 불량 호소 소화제 며칠 월 일 새벽 걸 복통 호소 종합 병원 입원 혈액 검사 일 결과 원장 간 이건 백신 부작용 대학 병원 응급 대학 병원 대학 병원 기저 질환 약 것 처방 다음 날 일 오빠 복통 호소 종합 병원 원장 이건 백신 부작용 혈소판 감소 혈전증 대학 병원 응급실 전화 응급차 과정 시간 지체 소장 대학 병원 검사 결과 소장 절반 가량 급성 간염 간 부전 간 문맥 혈전증 간수 밤 시 분경 소장 절반 절제 수술 현재 중환자실 연명 상태 며칠 전 심장 마비 뒤 다발 장기 신장 투석 인공호흡기 폐 물 상황 월 일 처음 대학 병원 방문 때 부작용 확인 처리 일 대학 병원 과정 시간 지체 혈전 문맥 소장 일 것 사료 일 대학 병원 가서도 어머님 절차 말 오빠 항문 피 때 말 반복 차례 응급 처지 수술 사람 시간 대기 후 수술 병원 부작용 기간 기저 질환 때문 인정 태도 사람 부작용 간 소장 수 오빠 자 면역 질환 복통 급성 간염 간 부전 간 문맥 혈전증 질환 기무라 병 약 스테로이드제 간 침범 질환 담당 말씀 백신 때문 발생 수 일 인정 이 심정 여동생 저 제 누구 사랑 사람 저희 오빠 하루 아침 소식 가슴 것 수 중환자실 동안 얼굴 혈액 손가락 끝 오빠 눈물 저 자기 모습 미안 말 오빠 미안 마음 저희 오빠 부작용 분 정부 부작용 보상 절차 부작용 병원 부작용 상황 마당 무엇 수 증상 발현 기간 기저 질환 간과 정부 조사 인과 관계 백신 명 게 사태 인지 부작용 대응 일 저희 오빠,20,5
2828,2021-12-19 15:04,보건복지,2021-08-30,554,600946,청원종료,(코로나) 추석 가족모임 및 요양원 면회 금지 요청,년 반 살얼음 판인 일상 기사 말 국민 피로도 명절 부모 게 직장 가정 코로나 방역 수칙 일상 제한 것 발생 게 피로도 추석 가족 모임 허용 대유행 시작 감당 오롯 국민 의료진 건가요 국민 피로도 진정 생각 판단,20,14
2829,2021-12-19 15:04,보건복지,2021-08-30,1487,600947,청원종료,건강하시던 78세 어머님이 코로나 백신 접종후 골수성 백혈병 진단을 받으셨습니다.,제 국민 청원 게시판 글 날 뉴스 경우 국민 청원 게시판 분 코로나 백신 접종 후 백혈병 투병 사례 누적 국가 관심 기대 저 청원 저희 어머님 자영업 정리 아버님 행복 은퇴 생활 건강 검진 작년 월 건강 검진 결과 이상 중 날 화이자 차 접종 날 차 접종 날 몸무게 눈 몸무게 현재 호소 잠 불면증 체중 감소 생각 날 동네 병원 검사 결과 이상 징후 날 대학 병원 정밀 검사 골수 백혈병 진단 응급실 입원 현재 병실 백혈구 수치 정상 치료 항암 치료 예정 코로나 백신 벽혈 병과 연관 의학 사례 의견 추가 피해자 수 기대,20,1
2830,2021-12-19 15:04,보건복지,2021-08-31,46982,600957,청원종료,여섬부정출혈(하혈)을 코로나19백신 부작용으로 신고할수있도록해주세요.,여성 코로나 백신 접종 후 생기 주기 부정 출혈 하혈 발생 사례 발생 백 신접 종부 작용 신고 현실 여성 생리 기간 시기 발생 하혈 공포 일 병원 피임약 처방 복용 말 뿐 코로나 부 작옹 신고 대상 수 것 일 인터넷 검색 여성 접종 후 부정 출혈 발생 내용 연관 사례 연구 신고 수 증상 것 이해 수 코로나 도 인류 처음 경험 일 백신 초고 속 개발 예상 부작용 수 텐데 여성 몸 증상 빈발 아무 관심 인류 반 고통 의료 정부 관심 생각 수 밖 하혈 고통 두려움 여성 호소 곳 사례 연구 백 신접 종후 이상 증세 신고 수 청원,20,8
